timestamp_utc,tz_offset,datetime,mrid,measurement,value,units,precision,port_num,sub_sensor_index,sensor_sn,sensor_name,error_flag,error_description,depth
1719906000,7200,2024-07-02 09:40:00+02:00,50337,Vapor Pressure,1.448, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719905700,7200,2024-07-02 09:35:00+02:00,50336,Vapor Pressure,1.456, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719905400,7200,2024-07-02 09:30:00+02:00,50335,Vapor Pressure,1.459, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719905100,7200,2024-07-02 09:25:00+02:00,50334,Vapor Pressure,1.451, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719904800,7200,2024-07-02 09:20:00+02:00,50333,Vapor Pressure,1.447, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719904500,7200,2024-07-02 09:15:00+02:00,50332,Vapor Pressure,1.472, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719904200,7200,2024-07-02 09:10:00+02:00,50331,Vapor Pressure,1.462, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719903900,7200,2024-07-02 09:05:00+02:00,50330,Vapor Pressure,1.452, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719903600,7200,2024-07-02 09:00:00+02:00,50329,Vapor Pressure,1.45, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719903300,7200,2024-07-02 08:55:00+02:00,50328,Vapor Pressure,1.462, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
1719903000,7200,2024-07-02 08:50:00+02:00,50327,Vapor Pressure,1.461, kPa,3,1,9,A4100209,ATMOS 41W,False,,Not Set
